,regulatorId,regulatorName,RegulatorGeneName,regulatedId,regulatedName,function,confidenceLevel
1352,RDBECOLITFC00016,MqsA,mqsA,RDBECOLIGNC04376,mqsA,-,C 
1353,RDBECOLITFC00016,MqsA,mqsA,RDBECOLIGNC04377,mqsR,-,C 
1354,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00032,aldA,-,S 
1355,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00229,dnaA,-+,C 
1356,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00236,dnaN,-+,C 
1357,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00413,guaA,-,S 
1358,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00414,guaB,-,S 
1359,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00652,nrdA,-+,C 
1360,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00653,nrdB,-+,C 
1361,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00736,polA,+,S 
1362,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC00818,recF,-+,S 
1365,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC01050,uvrB,-,C 
1366,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC02223,yfaE,-+,C 
1367,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC02683,yjeV,-,S 
1368,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC02759,idlP,-,C 
1369,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC02760,ytiC,-,C 
1370,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC02761,ytiD,-,C 
1371,RDBECOLITFC00017,DnaA,dnaA,RDBECOLIGNC04661,iraD,-,C 
1372,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC00649,nlpA,+,S 
1375,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01231,dgcC,+,S 
1376,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01316,fliE,-,S 
1377,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01317,fliF,-,S 
1378,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01323,fliA,-,S 
1379,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01324,fliZ,-,S 
1380,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01444,csgA,+,S 
1381,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01493,wrbA,+,S 
1382,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01596,fliG,-,S 
1383,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC01597,fliH,-,S 
1384,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC02357,yccJ,+,S 
1385,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC02966,flgM,-,S 
1386,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC02970,fliI,-,S 
1387,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC02971,fliJ,-,S 
1388,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC02972,fliK,-,S 
1390,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03408,csgG,+,S 
1391,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03409,csgF,+,S 
1392,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03410,csgE,+,S 
1393,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03411,csgD,+,S 
1394,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03412,csgB,+,S 
1395,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03413,csgC,+,S 
1396,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03427,flgN,-,S 
1397,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC03888,tcyJ,-,S 
1398,RDBECOLITFC00018,CsgD,csgD,RDBECOLIGNC04447,yhbS,-,S 
1411,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00046,appY,-,S 
1414,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00110,bglB,-,S 
1415,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00111,bglF,-,S 
1416,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00112,bglG,-,S 
1418,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00127,cadA,-,C 
1419,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00128,cadB,-,C 
1420,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00129,cadC,-,S 
1421,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00162,cspA,-,S 
1422,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00168,cydA,-,S 
1423,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00169,cydB,-,S 
1425,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00183,cysG,-,S 
1436,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00302,fimA,+,S 
1437,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00303,fimB,-,S 
1438,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00304,fimC,+,S 
1439,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00305,fimD,+,S 
1440,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00306,fimE,-,S 
1441,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00307,fimF,+,S 
1442,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00308,fimG,+,S 
1443,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00309,fimH,+,S 
1444,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00313,flhC,+,S 
1445,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00314,flhD,+,S 
1449,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00355,galE,-,S 
1450,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00356,galK,-,S 
1451,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00359,galT,-,S 
1453,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00450,hns,-,S 
1457,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00516,lacA,-,S 
1458,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00518,lacY,-,S 
1459,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00519,lacZ,-,S 
1460,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00523,leuO,-,C 
1461,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00539,lrp,-,S 
1468,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00645,nirB,-,S 
1469,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00646,nirC,-,S 
1470,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00647,nirD,-,S 
1471,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00652,nrdA,-,C 
1472,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00653,nrdB,-,C 
1474,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00761,proV,-,C 
1475,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00762,proW,-,C 
1476,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00763,proX,-,C 
1478,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00811,rcsB,-,S 
1480,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC00911,ftnA,-,S 
1489,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01108,yciE,-,C 
1490,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01109,yciF,-,C 
1491,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01110,yciG,-,C 
1492,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01140,fau,-,S 
1496,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01214,chiA,-,S 
1500,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01237,gspB,-,S 
1505,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01327,gspO,-,S 
1506,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01363,hdeA,-,C 
1507,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01364,hdeB,-,C 
1508,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01365,yhiD,-,C 
1509,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01380,dps,-,C 
1510,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01381,nrdD,-,S 
1511,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01411,hdfR,-,S 
1513,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01450,hdeD,-,S 
1516,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01497,gadE,-,S 
1517,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01506,stpA,-,S 
1523,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01556,evgA,-,S 
1524,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01557,evgS,-,S 
1527,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01639,galM,-,S 
1529,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01816,dctR,-,S 
1530,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01817,slp,-,S 
1532,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01889,adiY,-,S 
1533,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC01896,fimI,+,S 
1538,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02063,gspM,-,S 
1541,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02107,yhiM,-,S 
1542,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02118,mdtE,-,S 
1543,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02119,mdtF,-,S 
1544,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02120,gadW,-,S 
1545,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02121,gadX,-,S 
1546,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02223,yfaE,-,C 
1547,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02245,rcsD,-,S 
1554,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02393,cas2,-,C 
1582,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC02563,gadA,-,S 
1591,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03408,csgG,-,S 
1592,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03409,csgF,-,S 
1593,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03410,csgE,-,S 
1594,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03411,csgD,-,S 
1600,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03643,ydeO,-,S 
1601,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03645,ydeP,-,S 
1603,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03710,mdtI,-,C 
1604,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03711,mdtJ,-,C 
1609,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC03900,hchA,-,S 
1615,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04239,cas1,-,C 
1616,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04240,casE,-,C 
1617,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04241,casD,-,C 
1618,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04242,casC,-,C 
1619,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04243,casB,-,C 
1620,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04244,casA,-,C 
1621,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04493,gspA,-,S 
1622,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04494,gspC,-,S 
1623,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04495,gspD,-,S 
1624,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04496,gspE,-,S 
1625,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04497,gspF,-,S 
1626,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04498,gspG,-,S 
1627,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04499,gspH,-,S 
1628,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04500,gspI,-,S 
1629,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04501,gspJ,-,S 
1630,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04502,gspK,-,S 
1631,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04503,gspL,-,S 
1632,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04681,yjjP,-,S 
1633,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04682,yjjQ,-,S 
1634,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04683,bglJ,-,S 
1635,RDBECOLITFC00020,H-NS,hns,RDBECOLIGNC04693,nrdG,-,S 
1647,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00048,araA,-+,C 
1648,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00049,araB,-+,C 
1649,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00050,araC,-+,C 
1650,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00051,araD,-+,C 
1651,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00052,araE,+,S 
1652,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00053,araF,+,C 
1653,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00054,araG,+,S 
1654,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00055,araH,+,S 
1655,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC00056,araJ,+,S 
1657,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC01063,xylB,-,S 
1658,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC01139,ygeA,+,S 
1659,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC02288,yjfF,-,S 
1660,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC02307,ytfQ,-,S 
1661,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC02308,ytfR,-,S 
1662,RDBECOLITFC00022,AraC,araC,RDBECOLIGNC02309,ytfT,-,S 
1687,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00005,dcuB,+,S 
1689,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00324,frdA,+,S 
1690,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00325,frdB,+,S 
1691,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00326,frdC,+,S 
1692,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00327,frdD,+,S 
1693,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC00350,fumB,+,S 
1696,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC02432,dctA,+,S 
1697,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC03222,dpiB,+,S 
1698,RDBECOLITFC00025,DcuR,dcuR,RDBECOLIGNC03223,dpiA,+,S 
1701,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00136,chbB,-,C 
1702,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00137,chbC,-,C 
1703,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00138,chbA,-,C 
1704,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00139,chbR,-,C 
1705,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00140,chbF,-,S 
1708,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00303,fimB,+,C 
1709,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00375,glmS,-+,C 
1710,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00559,manX,-,S 
1713,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00624,nagA,-,C 
1714,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00625,nagB,-,C 
1715,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00626,umpH,-,C 
1716,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00627,nagE,-,C 
1717,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC00628,nagC,-,C 
1721,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC01178,glmU,-+,C 
1726,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC02043,galP,-,C 
1727,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC02082,chbG,-,C 
1730,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC03242,chiP,-,C 
1731,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC03243,chiQ,-,S 
1742,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC04657,nanS,-,C 
1743,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC04658,nanM,-,C 
1744,RDBECOLITFC00027,NagC,nagC,RDBECOLIGNC04659,nanC,-,C 
1747,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC00129,cadC,+,S 
1748,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC01454,yhbE,+,S 
1749,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC02555,rplU,+,S 
1750,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC02556,rpmA,+,S 
1751,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC03408,csgG,+,S 
1752,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC03409,csgF,+,S 
1753,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC03410,csgE,+,S 
1754,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC03411,csgD,+,S 
1755,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC04453,obgE,+,S 
1756,RDBECOLITFC00029,MlrA,mlrA,RDBECOLIGNC04454,ibaG,+,S 
1765,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC00076,aroH,-,S 
1766,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC00078,aroL,-,C 
1767,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC00079,aroM,-,C 
1768,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC00609,mtr,-,C 
1769,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01012,trpA,-,C 
1770,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01013,trpB,-,C 
1771,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01014,trpC,-,C 
1772,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01015,trpD,-,C 
1773,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01016,trpE,-,C 
1774,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01017,trpR,-,S 
1775,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01080,yaiA,-,C 
1776,RDBECOLITFC00032,TrpR,trpR,RDBECOLIGNC01247,trpL,-,C 
1787,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00002,modB,-,C 
1788,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00148,modC,-,C 
1789,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00213,deoA,-,S 
1790,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00214,deoB,-,S 
1791,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00215,deoC,-,S 
1792,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00216,deoD,-,S 
1793,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00226,dmsA,-,C 
1794,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00227,dmsB,-,C 
1795,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00228,dmsC,-,C 
1796,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00467,hycA,+,S 
1797,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00468,hycB,+,S 
1798,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00469,hycC,+,S 
1799,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00470,hycD,+,S 
1800,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00471,hycE,+,S 
1801,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00472,hycF,+,S 
1802,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00473,hycG,+,S 
1803,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00474,hycH,+,S 
1804,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00635,narL,+,S 
1805,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC00638,narX,+,S 
1811,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01542,moaA,+,S 
1812,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01543,moaB,+,S 
1813,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01544,moaD,+,S 
1814,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01545,moaE,+,S 
1815,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01607,moaC,+,S 
1816,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01961,ccmH,+,C 
1817,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01962,ccmG,+,C 
1818,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01963,ccmF,+,C 
1819,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01964,ccmE,+,C 
1820,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01965,ccmC,+,C 
1821,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01966,ccmB,+,C 
1822,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01967,ccmA,+,C 
1823,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01968,napC,+,C 
1824,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01969,napB,+,C 
1825,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01970,napH,+,C 
1826,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01971,napG,+,C 
1827,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01972,napA,+,C 
1828,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC01973,napF,+,C 
1829,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC02039,napD,+,C 
1830,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC02060,ccmD,+,C 
1831,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC02278,modA,-,C 
1832,RDBECOLITFC00034,ModE,modE,RDBECOLIGNC04228,hycI,+,S 
1833,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC02231,znuB,-,S 
1834,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC02574,ykgO,-,S 
1835,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC03062,ykgM,-,S 
1836,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC03477,pliG,-,C 
1837,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC03867,znuA,-,S 
1838,RDBECOLITFC00035,Zur,zur,RDBECOLIGNC03868,znuC,-,S 
1844,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC00274,fadL,+,S 
1845,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC01884,lldP,-+,C 
1846,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC01885,lldR,-+,C 
1847,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC01886,lldD,-+,C 
1848,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC02120,gadW,+,C 
1850,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC03001,fadE,+,C 
1851,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC04070,yfdY,+,S 
1852,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC04071,lpxP,+,S 
1853,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC04353,glcD,+,C 
1854,RDBECOLITFC00037,LldR,lldR,RDBECOLIGNC04478,yhcO,+,C 
1862,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC00449,hmp,-,S 
1881,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC00744,poxB,-,C 
1895,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC01324,fliZ,-,S 
1912,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC01869,nrfB,-,C 
1923,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC03325,hcr,-,C 
1924,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC03326,hcp,-,C 
1935,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC03888,tcyJ,-,S 
1938,RDBECOLITFC00038,NsrR,nsrR,RDBECOLIGNC04606,ytfE,-,C 
2103,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00121,bolA,-,S 
2104,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00127,cadA,-,S 
2105,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00128,cadB,-,S 
2106,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00129,cadC,-,S 
2107,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00274,fadL,-,S 
2110,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00455,htpX,-,S 
2111,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00536,lpp,-,S 
2112,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00546,malE,-,S 
2113,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00636,narV,+,C 
2114,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00637,narW,+,C 
2115,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00639,narY,+,C 
2116,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00640,narZ,+,C 
2117,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00651,nmpC,-,C 
2118,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00662,ompC,+,C 
2119,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00663,ompF,-+,C 
2120,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00743,potE,-,S 
2121,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00952,speF,-,S 
2122,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC00997,tolC,+,S 
2123,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC01075,pdhR,+,S 
2124,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC01236,tsgA,+,S 
2125,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC01333,rob,+,S 
2127,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC01994,nuoN,-,S 
2128,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02002,feoA,+,C 
2129,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02003,feoB,+,C 
2130,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02015,acrR,+,S 
2131,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02016,ompX,+,S 
2132,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02031,rhtA,+,S 
2133,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02043,galP,-,S 
2134,RDBECOLITFC00040,OmpR,ompR,RDBECOLIGNC02047,narU,+,C 
